Month,Promo,Count,Weight,Profit
7,1,94,90,1.0149747180085569
8,0,18,46,-0.02260795028393871
1,0,88,44,0.7840351767292406
5,0,96,74,0.357151293256171
11,0,10,70,-0.016307630360378498
11,1,96,89,-0.6630714548351514
8,0,93,41,0.09710586443259711
5,1,25,45,0.5129280223619846
5,0,47,66,1.4983347210657785
3,1,37,67,0.5893730799863466
3,0,25,48,0.17658901351740006
8,1,33,63,-0.7274949669255105
9,1,28,52,0.8632825719120135
12,1,3,87,0.35685685685685686
11,0,27,87,0.41146424517593644
2,1,37,75,1.1878965348950707
4,1,10,47,0.3122977346278317
2,0,25,90,0.3775389857161578
6,1,12,82,-0.043010752688172046
4,1,40,40,0.5339971177780689
1,0,92,77,0.3556039173014146
6,0,13,93,0.09800664451827243
8,1,84,86,-0.8810751104565537
5,1,40,47,1.5268215970644767
5,0,12,85,1.049197860962567
5,1,80,49,-0.9087686126211297
11,0,30,43,0.5737361282367448
7,1,40,78,0.3124153498871332
6,0,31,94,1.1540780141843971
9,0,23,68,-0.12679582063561168
9,0,81,81,0.31432152930115953
8,0,78,54,-0.07031421665568006
11,0,57,44,0.8017550143266475
8,1,42,64,1.2297297297297298
5,1,34,57,-0.18771526980482203
1,1,72,77,0.335765662462212
3,1,51,87,1.148791405550582
12,1,47,87,0.44308646479387087
3,0,78,75,1.3231391585760517
8,0,80,58,0.044279135671271695
8,1,46,64,2.201019503546099
8,0,14,62,1.8804170073589535
6,0,56,97,0.08983680723864922
12,1,61,87,0.26404649875449765
5,0,45,90,0.439812455407196
4,0,74,57,-0.5483993180526615
11,0,42,56,0.983907018328118
6,1,57,80,-0.49620396600566574
10,1,23,93,0.5261868657412808
3,0,74,88,-0.21286434977578475
10,0,41,59,0.3133507493468995
6,1,20,99,-0.17875069715560513
6,0,31,45,-0.9107362305887611
7,1,30,81,1.1165525454004168
4,1,9,56,-0.27433090024330903
10,1,97,78,0.6053374390556838
9,1,18,64,-0.2099319306930693
6,1,88,97,-0.3379231210556512
2,1,9,42,0.8535689293212037
5,1,30,97,-0.8680033416875522
8,1,78,98,0.5637467476149176
6,1,42,42,0.35152838427947597
1,1,86,91,-0.5689191981814424
5,1,40,88,-0.7327529349690014
2,0,8,70,0.8645240032546786
2,1,54,89,-0.11287293970373462
7,1,65,57,0.3547560703942972
8,1,77,74,-0.2568468851993756
7,0,42,56,1.2053384175405149
1,0,77,54,-0.32572507293633085
12,0,84,97,-0.9013939838591343
5,0,25,75,-0.46289794007490637
3,0,62,94,-0.4287467134092901
8,0,60,77,1.4933670246367656
10,0,45,59,0.05742762221167537
10,1,80,68,-0.9758568293094716
8,0,87,83,-0.1856544502617801
8,0,85,98,0.8366343587582525
6,1,10,92,-0.15695512025787256
5,1,68,81,0.09897087803809941
1,0,26,85,0.9617679970160388
3,1,58,73,-0.901488060906679
3,1,78,43,-0.8145226211560135
8,1,57,91,-0.5712558561281548
8,1,93,44,-0.17141205376499494
6,1,40,58,-0.9596821089358403
9,0,9,54,0.02421875
7,0,58,75,-0.5022291573785109
11,0,10,67,0.09090909090909091
12,1,83,65,-0.8010416666666667
7,0,100,93,-0.8261120739456961
6,1,49,87,1.519315188762072
10,0,97,92,-0.6512029345128925
7,1,74,80,-0.4761544284632854
11,0,5,91,0.9616038537829413
4,1,55,68,-0.3924812030075188
12,1,98,66,-0.8582492372682469
7,0,41,76,0.6481560586643884
1,1,15,58,0.03469750889679715
9,1,11,73,0.3319011815252417
3,0,15,75,1.1806132226125838
7,1,9,52,-0.4692241272973973
1,0,14,83,-0.4937708903068976
5,1,73,92,0.4841576911011189
7,1,2,60,-0.10499048424614084
3,0,68,42,-0.08562938951917883
8,0,3,55,1.3308026030368763
9,1,96,94,-0.4653673163418291
7,0,86,55,0.5382922996333158
7,1,44,45,0.035567521609749186
2,0,1,91,-0.2589327146171694
5,1,66,99,-0.95575911128435
8,1,43,68,0.61274797511445
10,1,41,87,-0.18117386489479512
3,0,61,95,0.7996931231692007
1,0,66,72,-0.8950703332910911
12,0,8,89,0.1469760900140647
2,0,21,89,-0.005614115490375802
7,0,26,61,0.031246014538961867
9,1,8,51,0.47241937492217656
7,0,2,94,0.23707126355073752
11,0,15,76,2.401639344262295
7,1,44,83,0.3347374910099661
1,0,9,41,-0.7210711768851303
11,0,47,97,-0.6898052217157066
7,1,58,88,0.23291171585537243
5,0,95,92,0.012558535547041293
5,0,69,78,1.4693288020390824
2,0,5,68,-0.7657266811279827
9,0,74,89,-0.014894919404203224
6,1,96,79,-0.32178014766201807
6,0,33,93,0.033582089552238806
10,1,76,55,1.3531007751937985
6,1,2,77,1.1778481012658228
11,1,43,59,0.5591321778092206
8,0,89,83,-0.12956120092378753
7,0,56,50,0.3526604973973395
7,0,22,85,0.1628984693161073
2,1,85,89,0.726274288932695
10,0,89,80,0.5392122690833043
12,1,59,48,0.7908392904421498
1,1,2,80,0.3905458638154192
4,0,15,97,-0.2656206609275201
10,1,29,52,-0.7125246548323472
7,1,75,55,0.21394009216589863
7,1,85,45,2.520671206225681
6,1,49,94,0.5406976744186046
12,0,89,46,-0.739689052040596
10,0,43,77,-0.11714836223506744
6,1,77,93,0.7387494078635718
10,1,62,67,0.6702035513209181
3,1,65,41,0.315918157251319
5,1,91,94,-0.1582449573715949
8,0,23,96,1.603459747172322
4,0,44,46,-0.6357723577235772
10,0,62,79,0.07187545467772442
8,1,75,76,0.6149800126236061
1,0,91,68,1.8851902173913044
4,0,3,67,-0.24059995890692418
1,1,66,55,0.6395529338714685
3,1,99,80,-0.8727876106194691
9,0,77,98,0.5918613050806646
7,0,64,83,1.4764364105874759
8,1,78,81,-0.20237961611853184
12,1,3,61,0.5101551480959098
7,1,20,43,0.022713321055862493
10,0,56,69,-0.6171656256730562
1,0,58,89,-0.9046810317376075
12,1,12,85,-0.25869281045751635
3,0,31,49,0.698018648018648
2,1,60,71,-0.4917993246502653
3,0,55,57,-0.5329394915861081
7,1,50,53,1.5263855155663502
1,0,18,79,0.09700272479564033
2,1,99,43,-0.5842722203254809
8,0,41,48,-0.46731765643682743
6,1,60,81,0.722932804900018
8,1,73,97,-0.31921703804013296
5,1,47,76,-0.3297398154866798
12,1,2,81,-0.1142503973159103
9,0,9,98,-0.5470132743362832
5,1,23,68,-0.8532161555721766
8,1,87,50,0.8649669499527857
4,1,18,71,-0.294197867592363
9,1,85,56,1.6561447065082462
8,1,49,42,0.8147989734816082
11,1,76,76,-0.49267549513652875
10,0,34,88,0.8609876543209877
6,0,4,43,0.16707257671699952
4,0,91,52,1.919755600814664
7,1,50,44,-0.4596320510871218
11,0,51,50,1.8107798165137614
3,0,92,78,-0.6417910447761194
4,1,7,58,0.5284133959690862
5,0,25,91,0.20047947258016183
5,1,33,59,0.42611375016048275
11,1,45,93,0.28336653386454186
7,0,47,86,1.492963409730599
8,1,69,41,-0.9652410047522064
1,1,100,60,0.2878338278931751
10,1,19,50,-0.37872683319903305
7,0,29,75,-0.8119731085263046
3,0,100,52,-0.9903492647058824
9,1,61,54,-0.9968218166905884
4,1,7,86,1.3839769647696476
4,0,48,51,-0.5101729399796541
2,0,59,57,0.5078740157480315
9,0,13,71,0.5706083557292939
7,0,18,89,0.0276539824020112
4,0,71,69,1.4954430870661237
8,0,11,44,-0.09040127678978568
3,0,33,82,-0.7093694493783304
12,0,2,72,-0.39337240757439135
9,0,49,64,0.35649856498564986
5,1,44,49,-0.16925837320574164
7,1,17,71,0.2506992492271456
12,1,26,81,0.06511627906976744
10,0,88,55,1.3334664536741214
3,0,9,74,-0.32360300250208507
5,1,19,52,-0.08265647396082179
1,1,58,65,-0.25960962758951023
5,0,20,85,-0.9039429530201343
6,1,70,73,0.43230129390018485
5,0,8,90,1.7766692248656946
4,0,28,97,1.0001820167455406
10,1,6,93,-0.7739907346128392
8,1,41,77,-0.12812257133340735
12,0,72,90,-0.4192275499222767
1,1,79,64,-0.39672131147540984
3,1,2,88,0.23480108605831662
6,1,95,49,-0.45687027958129056
7,0,44,68,-0.655893536121673
12,0,72,81,0.3175692232296006
3,1,18,60,0.4392600205549846
11,0,52,97,-0.18992846121475662
7,0,39,53,-0.9794703024604294
11,1,64,45,1.9379642642039752
8,1,52,95,-0.29905759162303663
9,0,13,92,-0.8597812879708384
12,0,12,90,2.5701863354037267
3,0,54,70,-0.19901477832512315
1,1,87,76,0.10254033005748192
5,1,46,52,2.5799229658160807
4,1,87,56,0.5423414513536902
8,0,24,41,0.3799126637554585
3,0,57,85,0.9271669897535308
8,1,13,70,1.6394610202117421
7,0,68,59,-0.6475794555451254
3,0,60,76,0.09417849410632667
3,1,7,65,-0.4883011190233978
7,1,74,68,0.15023570403771264
12,1,50,62,-0.2267299669112358
8,0,63,73,0.29385743174924167
9,0,28,95,1.000289687137891
4,1,19,46,0.7240969581749049
5,0,59,54,0.9080234833659491
9,1,49,56,0.22722807017543858
6,0,66,43,-0.7486318861729296
5,1,58,67,0.5047321892875715
10,0,84,42,0.36930754834684965
5,1,49,75,-0.5517191977077364
3,1,39,99,-0.5734917545836321
11,1,57,77,-0.9190089527378722
7,0,28,82,0.14383301707779886
1,1,83,74,0.1204362256993836
8,0,97,97,0.7162193163569626
2,1,88,46,-0.7092725409836066
2,0,32,89,0.5266119577960141
2,0,62,80,0.6796059403028967
6,0,76,49,2.4972866304884067
2,1,15,63,-0.7658547054404979
4,0,83,74,1.1185064935064934
8,1,42,51,-0.2761532447224394
8,0,28,76,-0.7219904648390941
7,1,79,45,-0.501054501054501
11,0,65,89,-0.8040130657956136
10,1,22,50,0.11881901104176669
6,1,32,58,0.5383244206773619
9,1,6,84,0.9173699015471167
6,1,22,45,0.31616308700400436
4,1,28,65,-0.4577135129512119
7,0,17,72,-0.627685410050439
7,0,62,61,-0.5998716165614636
3,1,83,89,-0.8042431806026029
4,1,79,64,0.6045870409825793
8,0,91,71,-0.13018760659465606
7,1,41,69,-0.4240111916571283
12,0,65,52,0.4357476635514019
4,1,69,53,-0.12612065035708858
6,0,77,42,0.4153862344769522
4,0,12,96,-0.7157847399190527
8,1,69,93,0.32937599536701895
4,1,20,86,-0.4438622754491018
5,1,52,49,-0.8929846791844258
11,0,77,96,-0.4027731924727633
4,1,65,65,-0.6586309523809524
1,1,81,64,0.8849431818181818
4,0,85,69,-0.8899885801294252
3,1,51,67,-0.9864947073853266
3,1,33,67,-0.8411622276029056
6,1,42,58,-0.22405809303304566
5,1,59,73,-0.4215674287810246
11,0,79,48,0.8579408212560387
8,0,88,58,-0.45657071339173966
8,0,64,79,-0.37974434611602753
2,0,65,77,0.747981220657277
7,0,86,93,-0.8287451250286763
5,1,67,52,-0.6965662228451296
8,1,35,80,0.1118108610365476
10,1,94,50,-0.01183368869936034
8,0,6,52,0.1904047976011994
5,0,75,70,2.1608665591150036
6,1,62,97,-0.8531007751937985
11,0,58,53,0.7518139137857448
1,1,30,92,-0.6852180077986529
5,0,95,86,-0.7992643194955333
5,1,90,72,-0.7689228529839883
1,1,92,69,0.005040633679662586
7,1,61,44,-0.9055328734337604
11,1,83,80,1.2051976177585273
2,0,35,67,0.33235649026029995
4,1,55,54,0.5069678579456057
2,1,97,92,0.17797975149562817
1,1,90,50,-0.5452961672473867
10,0,87,97,1.2053352053352053
7,1,60,62,0.7376875082968273
7,0,34,87,0.2664160401002506
7,0,42,64,0.40817100935997974
12,0,70,40,1.2038191738113795
6,0,59,45,0.2605115819519157
7,1,76,76,-0.7701892744479495
6,0,36,67,0.8409964631708442
10,0,82,43,0.9387696709585122
1,1,50,76,1.54177897574124
4,0,67,90,0.29732923658709526
10,0,41,98,-0.9808524808524809
4,1,16,96,-0.4862978548701632
8,1,91,53,0.2733758918512955
6,0,52,68,0.3812370659921821
10,1,73,95,0.6490661747751902
7,0,44,44,-0.22658772874058128
4,0,66,61,0.7167808219178082
1,0,10,93,-0.07406834699242307
8,1,69,91,-0.33517860873198246
11,0,88,71,-0.3775077705566544
5,1,28,74,-0.45772751750134627
8,1,12,66,0.16563523844193667
3,0,7,46,-0.5998981151299032
11,0,62,52,-0.12147727272727273
12,0,74,92,0.936409307244844
4,0,56,92,-0.31961506961506964
12,0,20,50,0.09030975303474258
4,1,26,64,0.5073375262054507
4,0,58,77,0.8179315768777035
10,0,46,50,-0.4446269357109338
4,0,47,98,1.5064354665713264
6,1,84,58,-0.47022777199676263
1,1,61,95,-0.5369662734673534
7,1,19,54,0.21876955161626693
8,0,40,43,-0.6101632951498903
1,0,65,40,1.920966420966421
6,0,35,70,-0.41762781890170425
8,0,76,56,-0.2849921561791877
1,1,83,79,-0.5330015715034049
3,1,38,42,-0.8513169073916738
10,1,22,76,-0.4316907051282051
5,1,60,72,-0.29513023782559455
12,1,8,57,0.5112733519433111
4,1,9,76,-0.6399018232819075
1,1,97,49,0.49032967032967034
10,1,71,48,-0.5629665302191187
2,1,1,49,-0.0917151565530618
6,1,97,68,0.07178519915677355
9,0,23,72,0.1828130028966849
9,1,82,53,-0.23830600543204908
6,1,79,99,1.2344662374606976
5,0,97,83,-0.06723186119873817
4,1,19,53,0.16532738095238095
6,1,35,84,-0.43041883806215014
7,1,70,59,0.3321287779237845
5,1,5,60,0.35306437389770723
5,1,90,41,-0.38468265867066465
10,1,43,57,0.6747791599062556
4,1,58,67,0.5835731680318795
4,1,65,86,-0.4820708678124337
10,1,94,71,-0.3916238917405506
9,0,18,47,0.5807340460707594
9,0,32,60,0.4942152144977987
3,1,1,97,-0.34953025558137185
7,1,55,94,-0.8558802121243632
8,0,55,92,0.6877448237269166
11,1,1,61,1.765953522685356
2,0,34,60,0.12921860747947705
3,0,37,78,-0.09659090909090909
7,1,49,73,0.466538112522686
8,1,43,71,-0.00650374458021285
3,1,34,67,0.7617470503001449
3,1,88,94,-0.7514160659114315
12,1,57,57,0.02100558659217877
2,1,73,47,0.5479894335192251
7,0,40,78,-0.15466039400176418
2,1,54,51,-0.45741565881604074
8,1,68,40,-0.693516699410609
4,1,67,95,0.15590913639547682
12,0,57,61,0.1957040572792363
11,0,17,91,0.5281311154598826
5,1,7,56,-0.22834826556397886
5,0,74,86,0.41392104482042147
5,1,63,71,-0.9929249674176132
6,0,62,97,0.4107298001737619
10,1,85,89,-0.20796758946657665
11,1,85,69,1.6770076575692126
1,0,41,40,1.0935239973701512
7,1,9,57,-0.13260340632603407
2,0,49,47,-0.11650641025641026
7,0,10,86,1.6992448759439052
6,0,30,91,1.2725803555395943
2,1,55,79,0.2583663920252263
8,1,44,48,-0.41587367980759177
12,0,12,72,-0.18540929329832173
6,0,52,43,-0.85372460496614
5,1,19,72,-0.42199601681788007
8,0,72,51,0.8045584045584045
1,0,45,41,-0.7051775780915703
9,0,74,48,-0.7591994835377663
5,0,22,53,0.33217417599032356
6,0,86,89,-0.30559693551819533
3,1,78,99,-0.5510358767054068
7,0,44,41,-0.7680203045685279
8,1,16,89,-0.04548983077161931
3,0,1,63,1.8126605933193178
9,1,87,43,0.4257821167073441
8,0,2,46,0.0587515299877601
11,1,87,99,0.9632621951219512
4,0,80,95,-0.40663176265270506
11,1,98,50,-0.5358732788073299
2,0,55,76,-0.35242113723126384
12,0,28,88,-0.8258255090199388
7,0,59,65,0.6779721106121485
6,1,43,48,0.47821656050955413
7,0,19,66,-0.4456169804532918
7,0,40,59,0.5296411856474259
8,1,28,72,2.430886324576479
8,0,21,76,-0.5495858993416861
4,0,40,47,-0.9930156759273631
8,0,1,47,-0.8598930481283422
12,0,38,43,-0.705807070868661
5,0,91,43,0.17987744613559992
5,1,46,81,0.3933601609657948
10,1,7,48,-0.8564857405703772
10,0,36,99,0.23913960354280894
3,1,6,56,1.1198772064466616
6,0,16,60,0.7531254112383209
6,0,49,75,-0.8727911432829466
3,1,32,44,-0.4875086745315753
4,1,9,54,-0.47993216506500846
8,1,32,76,0.8550413223140496
3,0,88,75,1.6492929292929293
7,1,82,87,0.2554485554992397
2,0,79,95,-0.08240972470504111
5,1,46,68,-0.35163707277019396
8,1,14,97,0.8246213971665852
12,1,56,95,-0.0408036454018227
3,0,57,52,0.6677221084000745
3,0,8,63,-0.3346313277226479
9,1,19,75,2.0036278275714894
4,1,33,84,-0.49928893102630956
6,0,100,62,-0.16516516516516516
8,1,83,52,0.04591604788604334
12,1,76,71,0.5627725856697819
7,0,78,72,-0.5049084959398861
10,1,89,58,-0.7054384283660757
6,1,79,49,0.6370179948586119
3,0,10,71,0.5083986562150056
5,0,52,52,-0.9804128547970913
6,1,70,47,-0.780171967264063
5,0,76,76,0.7055632647912199
1,0,29,46,-0.5329742082925236
11,1,17,48,0.12090363965974062
8,0,34,98,-0.5048723897911833
10,0,72,79,1.2850562947799387
2,0,49,57,0.08317967629584101
4,0,47,97,-0.9072139303482587
6,1,66,49,-0.7246168582375478
4,0,85,54,0.4784907962981796
3,1,27,97,0.701836432074826
1,0,21,52,1.1507705122865473
11,0,84,57,0.8546090432175868
6,1,37,74,-0.3314112291350531
7,0,2,71,0.3633322181331549
6,1,62,99,-0.8699843668577384
7,0,55,98,-0.5097558484012668
10,1,3,89,0.1616686460807601
4,1,26,69,0.6220786362386582
2,0,31,42,0.49698952879581154
5,1,95,76,-0.236247947454844
12,1,7,82,-0.2640302108465331
12,1,23,65,-0.9855704697986577
10,0,66,81,0.15104955637307943
6,0,57,77,-0.25
6,1,21,52,0.615979381443299
11,1,67,83,-0.12916197522921022
6,1,71,95,-0.48721737845426333
2,0,33,97,0.6731473010064044
5,0,89,75,0.2507248203706038
7,0,84,61,1.4290407358738502
1,1,79,71,-0.9775410677618069
4,1,66,80,1.0042153047989624
9,0,70,71,-0.0013812154696132596
2,0,13,70,0.11328422656845313
8,1,6,90,-0.5999557228248837
3,0,38,41,-0.019777503090234856
11,1,10,40,0.7292824074074075
7,1,71,73,-0.5738146551724138
12,0,92,68,0.30201544169256994
12,1,70,89,1.5411875146679184
12,0,5,69,2.0763230023192074
8,1,94,88,-0.6076113593772524
4,1,73,51,-0.17626471524021636
5,0,59,60,0.026967170401250653
12,1,72,85,-0.014469048817312532
4,0,30,75,-0.15935523362579065
6,0,34,56,-0.8420245398773006
1,0,41,59,1.0897328881469115
11,1,68,92,0.415912291289479
5,0,31,56,0.6136175496688742
8,0,81,94,1.490066225165563
2,1,78,81,-0.6173247880917925
2,0,35,56,-0.10803811891443961
5,1,5,79,-0.051064921734667694
8,1,79,94,0.42376258389261745
9,1,33,72,-0.8215454032712916
10,0,57,97,-0.9389153187440533
4,0,36,85,-0.9383697813121272
3,0,12,97,-0.1016267942583732
12,0,14,98,1.2176783421969557
4,0,67,44,-0.5817390308168175
4,0,88,67,-0.20142433234421364
5,0,39,65,0.5065515490096496
4,0,77,73,-0.17735096033923672
1,0,3,49,0.3249923242247467
1,0,68,92,-0.30934281510544387
4,1,42,95,-0.22573575453976205
2,1,23,42,-0.3532872857508314
5,0,42,60,-0.29318558409279205
1,1,74,80,-0.7719158431622569
6,0,32,92,-0.5509946763799384
9,1,34,93,-0.29389368868062676
5,1,88,40,0.5017951425554382
6,0,56,42,-0.9301641375038712
9,1,69,68,1.8290450272142504
5,1,86,65,0.2563742220437663
11,1,67,48,0.022664564446196293
8,1,15,67,-0.8951129552789304
8,0,28,46,0.7130596149385293
11,0,7,45,1.748690119760479
7,1,40,60,0.044682571775171855
6,1,72,55,0.6747927236728127
4,1,19,70,-0.6771081725558205
5,0,61,82,-0.2677062374245473
8,1,43,66,-0.9025567870075716
8,1,29,74,2.276065573770492
7,1,3,68,0.5961413958306357
7,0,75,64,1.5430282292557742
3,1,98,86,0.8148509062560905
6,1,16,71,0.3394749518304432
11,1,94,41,-0.6643717728055077
7,1,72,82,1.430736842105263
4,1,90,72,0.6563568010936432
8,1,50,73,-0.5741
3,1,36,85,-0.05723180076628352
7,1,94,59,0.2786961946350593
11,1,64,80,-0.679013735645125
3,1,32,99,1.0711432850723914
12,1,85,53,0.08824993776450087
4,1,98,98,0.9350761275495547
10,1,37,88,-0.9509772508811278
2,0,62,41,-0.6244730419347682
12,0,33,40,1.6657440919736002
7,0,58,82,-0.6223669923995657
4,1,41,81,-0.0018505667360629193
8,0,67,93,-0.9853950378321309
4,1,87,87,0.34767389340560073
1,1,19,88,0.42787894667889426
8,1,76,95,0.9878980891719745
3,0,7,52,0.03711790393013101
8,1,28,66,-0.6419157827065253
9,0,13,40,-0.04585711474119268
3,0,99,48,-0.27333588370313694
4,1,71,41,-0.23548587395218876
6,1,80,97,1.7380952380952381
6,1,58,44,0.4089395491803279
5,0,15,45,-0.7647058823529411
8,0,92,78,0.1704483769406145
8,1,76,45,0.35035611456281257
3,0,23,81,0.66189111747851
3,0,65,75,-0.6161374510656807
12,0,12,46,0.22959126224524265
10,0,90,99,-0.49390160339865696
7,0,16,48,0.30710747609722383
8,1,14,96,-0.3752310536044362
3,0,37,85,-0.5318707382152387
7,1,18,77,-0.24764292878635907
3,0,27,49,-0.6539579415284664
5,1,4,44,-0.7701701283790836
12,1,27,53,0.1858600583090379
10,1,45,56,-0.4846530017688066
5,0,62,72,0.31916880691104366
11,1,83,65,0.7409337223843268
1,0,13,76,-0.3465431218816821
7,0,67,94,-0.03319680965725372
7,0,50,71,0.733985260770975
3,0,62,80,-0.8889915675176158
9,0,20,64,0.16439675333608475
11,1,98,89,0.09159779614325068
4,1,87,52,0.8153159436462547
3,0,65,75,-0.39755201958384334
6,1,99,45,-0.23623318385650224
10,1,5,61,0.2336785755847783
3,0,65,72,1.0507494646680942
4,0,3,58,0.754959848842702
3,0,56,84,-0.03884927464961888
6,1,12,82,-0.6170889949810259
4,1,80,81,-0.7742395437262357
5,0,14,63,-0.38536009445100355
5,0,67,83,0.028486828670614663
2,0,50,83,-0.32310899344848126
2,0,4,47,-0.14758519244912968
12,1,77,87,0.7045024593265229
1,0,50,80,-0.70489704470287
1,0,7,69,-0.2551144831323669
12,1,40,74,0.5912354543203764
7,0,33,78,1.0739356178608515
4,1,36,92,-0.6531432748538012
12,1,3,41,-0.07131297874635883
11,1,5,48,-0.07516339869281045
11,0,32,60,-0.9674270673393288
2,0,27,52,-0.45030997557768176
7,0,94,74,-0.7191407502404616
3,1,12,79,0.5932696302451184
5,1,8,45,0.48067595055546863
1,0,30,70,0.541858090862685
8,1,1,51,-0.39495980882033455
7,0,91,98,-0.9510681293302541
4,0,67,77,-0.19094127701135394
5,0,77,80,1.7232371209353305
10,0,15,57,0.37945270110875207
6,0,31,40,-0.6598625500051287
8,0,44,53,1.765976597659766
6,0,92,52,0.41545633853326164
3,1,35,62,-0.9895273138975375
11,1,62,57,-0.22673127397536846
7,1,100,61,0.26908212560386474
8,0,6,51,0.05972878256894713
4,1,22,77,0.44303985722784056
4,0,26,99,0.6183929524826481
3,1,62,60,1.5904869762174405
8,0,56,84,-0.8568246253543945
8,0,57,76,-0.10683197045634397
8,0,55,78,-0.8918352244696596
8,1,51,90,0.3207569209204532
6,0,86,45,0.07736193518941123
11,0,92,46,0.9214992927864215
8,1,73,47,0.5761574074074074
10,0,92,46,0.3997995991983968
7,0,63,59,0.039871599932421016
8,0,97,93,0.034755720470006184
1,1,77,67,-0.2293259207783183
7,0,49,86,1.3320736891828058
5,1,17,40,-0.5338486140724946
4,0,7,70,2.183727034120735
7,0,87,92,2.131781084973596
10,0,57,83,1.1024693431883084
3,1,78,71,-0.5846194784459819
12,1,61,60,1.1151194852941178
6,0,89,56,0.8439812717112218
1,1,99,78,-0.9035525543159131
5,0,97,69,2.2402870576589953
10,1,12,77,1.1318230467356405
3,0,37,92,2.1736842105263157
4,1,65,41,0.855820750121773
8,1,29,64,0.15788686022149057
1,0,46,77,0.43140350877192984
7,0,41,80,-0.33955025045294684
7,1,78,83,-0.4422338568935428
11,0,46,80,0.31088727931190585
8,1,47,69,-0.008963824565147797
5,1,44,42,0.2292528595765393
6,0,89,67,0.45718592964824123
1,1,72,81,-0.5654749312460334
3,1,92,95,0.7941893539211703
4,0,45,40,1.2076719576719577
6,0,25,51,1.8431491600890508
5,0,15,91,1.2125320078325048
4,0,79,84,-0.8719519819932474
7,1,47,41,0.8336693548387096
3,1,83,75,0.40695652173913044
2,1,1,88,-0.9184966216216216
11,1,66,46,-0.5534097108565194
9,0,25,84,0.28328465899330013
7,1,87,86,-0.9668170103092784
3,0,71,72,0.11604379909545347
6,1,65,51,1.1603455541508638
8,1,68,45,-0.9603216451357764
10,1,72,52,2.39599609375
11,0,32,77,-0.7017474707659966
1,1,43,67,0.06813680179585369
12,0,89,88,0.19147827898739453
8,0,80,50,-0.08770543615676359
8,1,25,49,0.3439788128992055
6,0,71,92,-0.8087679516250945
8,0,71,40,-0.4271993460713191
7,1,88,69,-0.8977480219111381
6,1,17,69,-0.6707705076774104
11,0,45,77,-0.8895172413793103
7,1,17,48,1.1099195710455765
12,1,19,79,0.3035880275144079
8,1,75,78,-0.9980605698940773
8,0,68,57,0.22295277943813507
12,1,42,72,-0.3642507180266937
12,0,24,89,0.5299160251924423
7,1,51,62,0.35442646604143047
2,1,36,92,0.41304817455173903
11,1,65,53,-0.052383199622463426
4,1,86,70,0.42771535580524345
3,1,16,93,-0.33835096284241933
5,1,92,75,1.9080810280984535
1,0,81,62,-0.2166502324271024
8,0,60,54,-0.5132454829506861
6,1,21,86,-0.03150070788107598
10,0,98,95,0.3751774487933482
4,0,30,72,-0.43340264857174127
10,0,72,58,1.1253349824778396
10,1,83,87,-0.772147001934236
6,0,15,99,0.16668570775734035
10,0,30,45,0.12214927436074637
6,0,40,82,-0.338023088023088
6,1,56,76,0.962507237984945
10,0,53,85,0.5781925004320028
6,1,5,78,-0.8350855745721272
4,1,94,77,1.5330752990851513
7,0,42,86,-0.057386422705062896
3,1,32,97,-0.3488423373759647
4,0,72,82,0.7283057851239669
2,1,5,84,-0.8231872430047137
2,0,28,85,2.164681630783326
10,0,92,76,-0.45030146425495265
11,0,71,49,0.27572100634076496
12,1,97,90,-0.44656781987918726
8,0,98,85,-0.31879991366285343
7,1,7,43,-0.4445054945054945
11,1,99,85,-0.3614044712659443
5,0,23,60,-0.8615321589512495
6,0,19,60,0.698321158528771
4,1,41,56,0.2863284608770421
2,1,62,72,0.891542288557214
4,1,28,87,-0.12173444653918664
10,0,38,48,-0.25486148832156436
5,0,63,59,-0.27116311080523053
4,0,48,71,0.3798718633208756
6,0,3,44,-0.30522713130056006
1,0,14,78,1.6033277067759826
10,0,51,65,0.5438539815861735
3,0,29,97,0.04301319981793354
1,0,38,78,0.9270580624292415
7,1,1,79,0.6460489775309265
4,0,67,68,0.08649565401738393
12,1,41,84,0.35199625701809106
9,1,79,67,0.23340689186895264
9,0,61,44,-0.10960944982441205
6,1,37,95,0.43806756265891755
7,1,90,71,1.5736650225176925
7,0,15,48,-0.02433030228557385
3,0,90,92,-0.3293428108242923
6,0,81,47,0.3487649272043187
4,0,80,76,-0.5008045550191855
7,0,13,65,-0.03502024291497976
7,0,62,48,0.3391237509607994
8,0,66,49,-0.7937114935202889
7,0,85,43,-0.14291575492341357
8,0,70,92,-0.2657328252137192
10,0,3,60,-0.3489560678555894
5,1,68,84,0.787437343358396
4,0,97,49,-0.7535152151101784
8,1,76,75,-0.6585676122630708
8,0,13,59,0.5829157718921498
7,1,88,59,-0.3561124694376528
6,1,49,90,1.572148018392818
11,0,5,44,-0.0491704008719874
8,0,20,91,0.12818520820385332
10,1,24,86,-0.19911699779249448
7,1,21,49,-0.2817233672709213
10,1,51,56,0.545662100456621
3,0,39,91,1.1060047691307175
4,1,17,99,1.2714633298574904
6,1,12,88,1.4665053963528099
4,0,7,65,0.37710168134507605
9,0,37,95,-0.7432759874000484
2,0,91,81,-0.20691891891891892
4,1,69,46,0.17873803093542842
11,0,25,93,-0.22098931867676033
8,0,72,98,1.1303708063566804
10,1,59,48,0.17596113223489648
5,1,32,71,2.309613572101791
